frame,class_id,class_name,x_center,y_center,width,height
292,6,abstrak,0.071081,0.123898,0.118984,0.108786
292,10,adiwarna,0.416099,0.137487,0.108781,0.102505
292,1,granitan,0.751719,0.084565,0.044979,0.015474
292,1,granitan,0.846687,0.146701,0.036833,0.019339
292,3,kembang cengkih,0.749365,0.487112,0.083615,0.07362
292,3,kembang cengkih,0.889669,0.483193,0.065859,0.078594
292,4,kambil sicukil,0.479122,0.491638,0.076432,0.050953
292,2,jung agung,0.07969,0.495398,0.064755,0.087047
292,13,kupi,0.439307,0.809307,0.096698,0.083208
292,6,abstrak,0.224258,0.160109,0.113911,0.125896
292,10,adiwarna,0.542003,0.172698,0.09712,0.079135
292,2,jung agung,0.220062,0.468872,0.107917,0.069568
292,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
292,13,kupi,0.552797,0.852555,0.087531,0.081536
293,6,abstrak,0.070932,0.124122,0.118656,0.108432
293,10,adiwarna,0.416099,0.137503,0.108781,0.102536
293,1,granitan,0.75174,0.084565,0.044958,0.015474
293,1,granitan,0.846716,0.146716,0.036828,0.019339
293,3,kembang cengkih,0.749388,0.487151,0.083547,0.073542
293,3,kembang cengkih,0.889667,0.483185,0.065833,0.078578
293,4,kambil sicukil,0.479133,0.491628,0.076432,0.050953
293,2,jung agung,0.079677,0.495391,0.06476,0.087052
293,13,kupi,0.439758,0.809542,0.096505,0.083052
293,6,abstrak,0.224258,0.160109,0.113911,0.125896
293,10,adiwarna,0.542003,0.172698,0.09712,0.079135
293,2,jung agung,0.220062,0.468872,0.107917,0.069568
293,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
293,13,kupi,0.552797,0.852555,0.087531,0.081536
294,6,abstrak,0.070779,0.124346,0.118328,0.108068
294,10,adiwarna,0.416096,0.137521,0.108786,0.102573
294,1,granitan,0.75176,0.084565,0.044937,0.015474
294,1,granitan,0.846745,0.146732,0.036833,0.019339
294,3,kembang cengkih,0.749417,0.48719,0.083479,0.073464
294,3,kembang cengkih,0.889667,0.48318,0.065802,0.078557
294,4,kambil sicukil,0.479143,0.491617,0.076432,0.050953
294,2,jung agung,0.079664,0.49538,0.064755,0.087052
294,13,kupi,0.440208,0.809776,0.096302,0.082906
294,6,abstrak,0.224258,0.160109,0.113911,0.125896
294,10,adiwarna,0.542003,0.172698,0.09712,0.079135
294,2,jung agung,0.220062,0.468872,0.107917,0.069568
294,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
294,13,kupi,0.552797,0.852555,0.087531,0.081536
295,6,abstrak,0.070628,0.124568,0.117995,0.107708
295,10,adiwarna,0.416096,0.137534,0.108797,0.102609
295,1,granitan,0.751779,0.084563,0.044911,0.015479
295,1,granitan,0.846771,0.146745,0.036833,0.019333
295,3,kembang cengkih,0.749443,0.487229,0.083406,0.073385
295,3,kembang cengkih,0.889664,0.483172,0.065776,0.078542
295,4,kambil sicukil,0.479151,0.491607,0.076437,0.050953
295,2,jung agung,0.079654,0.495372,0.064755,0.087047
295,13,kupi,0.440659,0.81001,0.096109,0.08276
295,6,abstrak,0.224258,0.160109,0.113911,0.125896
295,10,adiwarna,0.542003,0.172698,0.09712,0.079135
295,2,jung agung,0.220062,0.468872,0.107917,0.069568
295,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
295,13,kupi,0.552797,0.852555,0.087531,0.081536
296,6,abstrak,0.070474,0.124794,0.117667,0.107349
296,10,adiwarna,0.416094,0.137552,0.108802,0.102646
296,1,granitan,0.751802,0.084563,0.044885,0.015479
296,1,granitan,0.846797,0.14676,0.036833,0.019333
296,3,kembang cengkih,0.749471,0.487268,0.083339,0.073307
296,3,kembang cengkih,0.889661,0.483167,0.06575,0.078521
296,4,kambil sicukil,0.479159,0.491596,0.076432,0.050953
296,2,jung agung,0.079643,0.495362,0.064755,0.087047
296,13,kupi,0.441112,0.810245,0.095911,0.082615
296,6,abstrak,0.224258,0.160109,0.113911,0.125896
296,10,adiwarna,0.542003,0.172698,0.09712,0.079135
296,2,jung agung,0.220062,0.468872,0.107917,0.069568
296,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
296,13,kupi,0.552797,0.852555,0.087531,0.081536
297,6,abstrak,0.070323,0.125016,0.117333,0.10699
297,10,adiwarna,0.416094,0.137565,0.108802,0.102682
297,1,granitan,0.751823,0.084563,0.044865,0.015479
297,1,granitan,0.846826,0.146773,0.036828,0.019339
297,3,kembang cengkih,0.749495,0.48731,0.083271,0.073224
297,3,kembang cengkih,0.889659,0.483159,0.065724,0.078505
297,4,kambil sicukil,0.479169,0.491586,0.076432,0.050953
297,2,jung agung,0.079628,0.495352,0.064755,0.087047
297,13,kupi,0.441562,0.810479,0.095719,0.082458
297,6,abstrak,0.224258,0.160109,0.113911,0.125896
297,10,adiwarna,0.542003,0.172698,0.09712,0.079135
297,2,jung agung,0.220062,0.468872,0.107917,0.069568
297,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
297,13,kupi,0.552797,0.852555,0.087531,0.081536
298,6,abstrak,0.070169,0.125237,0.117005,0.10663
298,10,adiwarna,0.416094,0.137581,0.108812,0.102714
298,1,granitan,0.751844,0.08456,0.044844,0.015474
298,1,granitan,0.846854,0.146789,0.036833,0.019339
298,3,kembang cengkih,0.749523,0.487349,0.083203,0.073146
298,3,kembang cengkih,0.889656,0.483154,0.065698,0.078484
298,4,kambil sicukil,0.479177,0.491573,0.076437,0.050958
298,2,jung agung,0.079617,0.495344,0.064755,0.087052
298,13,kupi,0.442016,0.810714,0.095521,0.082312
298,6,abstrak,0.224258,0.160109,0.113911,0.125896
298,10,adiwarna,0.542003,0.172698,0.09712,0.079135
298,2,jung agung,0.220062,0.468872,0.107917,0.069568
298,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
298,13,kupi,0.552797,0.852555,0.087531,0.081536
299,6,abstrak,0.070021,0.125464,0.116677,0.106271
299,10,adiwarna,0.416091,0.137599,0.108818,0.10275
299,1,granitan,0.751865,0.08456,0.044823,0.015474
299,1,granitan,0.84688,0.146805,0.036833,0.019339
299,3,kembang cengkih,0.749549,0.487388,0.08313,0.073068
299,3,kembang cengkih,0.889654,0.483148,0.065661,0.078464
299,4,kambil sicukil,0.479185,0.491562,0.076432,0.050958
299,2,jung agung,0.079607,0.495336,0.064755,0.087047
299,13,kupi,0.442466,0.810948,0.095328,0.082167
299,6,abstrak,0.224258,0.160109,0.113911,0.125896
299,10,adiwarna,0.542003,0.172698,0.09712,0.079135
299,2,jung agung,0.220062,0.468872,0.107917,0.069568
299,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
299,13,kupi,0.552797,0.852555,0.087531,0.081536
300,6,abstrak,0.069867,0.125685,0.116349,0.105911
300,10,adiwarna,0.416089,0.137612,0.108823,0.102786
300,1,granitan,0.751883,0.08456,0.044797,0.015474
300,1,granitan,0.846906,0.14682,0.036833,0.019339
300,3,kembang cengkih,0.749576,0.487427,0.083057,0.07299
300,3,kembang cengkih,0.889651,0.483141,0.065635,0.078448
300,4,kambil sicukil,0.479195,0.491552,0.076432,0.050958
300,2,jung agung,0.079594,0.495326,0.06476,0.087047
300,13,kupi,0.442919,0.811182,0.09513,0.082021
300,6,abstrak,0.224258,0.160109,0.113911,0.125896
300,10,adiwarna,0.542003,0.172698,0.09712,0.079135
300,2,jung agung,0.220062,0.468872,0.107917,0.069568
300,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
300,13,kupi,0.552797,0.852555,0.087531,0.081536
301,6,abstrak,0.069716,0.125906,0.116016,0.105552
301,10,adiwarna,0.416091,0.13763,0.108828,0.102823
301,1,granitan,0.751904,0.08456,0.044776,0.015474
301,1,granitan,0.846937,0.146836,0.036833,0.019339
301,3,kembang cengkih,0.749604,0.487466,0.08299,0.072911
301,3,kembang cengkih,0.889648,0.483135,0.065609,0.078427
301,4,kambil sicukil,0.479206,0.491542,0.076432,0.050958
301,2,jung agung,0.079581,0.495315,0.064755,0.087047
301,13,kupi,0.44337,0.811414,0.094937,0.08187
301,6,abstrak,0.224258,0.160109,0.113911,0.125896
301,10,adiwarna,0.542003,0.172698,0.09712,0.079135
301,2,jung agung,0.220062,0.468872,0.107917,0.069568
301,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
301,13,kupi,0.552797,0.852555,0.087531,0.081536
302,6,abstrak,0.069562,0.126133,0.115687,0.105193
302,10,adiwarna,0.416089,0.137646,0.108833,0.102854
302,1,granitan,0.751924,0.08456,0.044755,0.015474
302,1,granitan,0.846964,0.146852,0.036833,0.019339
302,3,kembang cengkih,0.749628,0.487508,0.082922,0.072828
302,3,kembang cengkih,0.889646,0.483128,0.065583,0.078411
302,4,kambil sicukil,0.479211,0.491531,0.076432,0.050958
302,2,jung agung,0.07957,0.495307,0.064755,0.087052
302,13,kupi,0.443823,0.811651,0.09474,0.081719
302,6,abstrak,0.224258,0.160109,0.113911,0.125896
302,10,adiwarna,0.542003,0.172698,0.09712,0.079135
302,2,jung agung,0.220062,0.468872,0.107917,0.069568
302,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
302,13,kupi,0.552797,0.852555,0.087531,0.081536
303,6,abstrak,0.069411,0.126354,0.115354,0.104833
303,10,adiwarna,0.416086,0.137661,0.108839,0.102896
303,1,granitan,0.751945,0.08456,0.044734,0.015474
303,1,granitan,0.84699,0.146865,0.036833,0.019333
303,3,kembang cengkih,0.749656,0.487547,0.082854,0.07275
303,3,kembang cengkih,0.889643,0.483122,0.065557,0.078391
303,4,kambil sicukil,0.479221,0.491521,0.076432,0.050958
303,2,jung agung,0.07956,0.495297,0.064755,0.087052
303,13,kupi,0.444273,0.811885,0.094547,0.081573
303,6,abstrak,0.224258,0.160109,0.113911,0.125896
303,10,adiwarna,0.542003,0.172698,0.09712,0.079135
303,2,jung agung,0.220062,0.468872,0.107917,0.069568
303,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
303,13,kupi,0.552797,0.852555,0.087531,0.081536
304,6,abstrak,0.069258,0.126581,0.115026,0.104474
304,10,adiwarna,0.416083,0.137677,0.108844,0.102927
304,1,granitan,0.751964,0.08456,0.044708,0.015474
304,1,granitan,0.847018,0.14688,0.036828,0.019333
304,3,kembang cengkih,0.749682,0.487586,0.082781,0.072672
304,3,kembang cengkih,0.889643,0.483115,0.065526,0.078375
304,4,kambil sicukil,0.479232,0.491508,0.076432,0.050953
304,2,jung agung,0.079544,0.495289,0.064755,0.087047
304,13,kupi,0.444724,0.812117,0.094344,0.081422
304,6,abstrak,0.224258,0.160109,0.113911,0.125896
304,10,adiwarna,0.542003,0.172698,0.09712,0.079135
304,2,jung agung,0.220062,0.468872,0.107917,0.069568
304,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
304,13,kupi,0.552797,0.852555,0.087531,0.081536
305,6,abstrak,0.069268,0.126732,0.115099,0.104641
305,10,adiwarna,0.416083,0.137693,0.108854,0.102969
305,1,granitan,0.751987,0.08456,0.044682,0.015474
305,1,granitan,0.847047,0.146893,0.036833,0.019339
305,3,kembang cengkih,0.749711,0.487625,0.082714,0.072594
305,3,kembang cengkih,0.889641,0.483109,0.0655,0.078354
305,4,kambil sicukil,0.47924,0.491497,0.076437,0.050953
305,2,jung agung,0.079534,0.495279,0.064755,0.087047
305,13,kupi,0.444573,0.811906,0.094292,0.081104
305,6,abstrak,0.224258,0.160109,0.113911,0.125896
305,10,adiwarna,0.542003,0.172698,0.09712,0.079135
305,2,jung agung,0.220062,0.468872,0.107917,0.069568
305,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
305,13,kupi,0.552797,0.852555,0.087531,0.081536
306,6,abstrak,0.069276,0.126885,0.115167,0.104802
306,10,adiwarna,0.416083,0.137708,0.108854,0.103
306,1,granitan,0.752008,0.084557,0.044661,0.015479
306,1,granitan,0.847073,0.146909,0.036833,0.019339
306,3,kembang cengkih,0.749734,0.487664,0.082646,0.072516
306,3,kembang cengkih,0.889635,0.483102,0.065469,0.078339
306,4,kambil sicukil,0.479247,0.491487,0.076432,0.050953
306,2,jung agung,0.079523,0.495271,0.064755,0.087052
306,13,kupi,0.444422,0.811693,0.09424,0.080781
306,6,abstrak,0.224258,0.160109,0.113911,0.125896
306,10,adiwarna,0.542003,0.172698,0.09712,0.079135
306,2,jung agung,0.220062,0.468872,0.107917,0.069568
306,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
306,13,kupi,0.552797,0.852555,0.087531,0.081536
307,6,abstrak,0.069284,0.127039,0.115234,0.104964
307,10,adiwarna,0.416081,0.137727,0.108859,0.103036
307,1,granitan,0.752029,0.084557,0.044641,0.015479
307,1,granitan,0.847099,0.146924,0.036833,0.019339
307,3,kembang cengkih,0.749763,0.487703,0.082578,0.072437
307,3,kembang cengkih,0.889633,0.483096,0.065443,0.078318
307,4,kambil sicukil,0.479258,0.491477,0.076432,0.050953
307,2,jung agung,0.079513,0.49526,0.064755,0.087052
307,13,kupi,0.444273,0.811482,0.094182,0.080464
307,6,abstrak,0.224258,0.160109,0.113911,0.125896
307,10,adiwarna,0.542003,0.172698,0.09712,0.079135
307,2,jung agung,0.220062,0.468872,0.107917,0.069568
307,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
307,13,kupi,0.552797,0.852555,0.087531,0.081536
308,6,abstrak,0.069292,0.12719,0.115302,0.10513
308,10,adiwarna,0.416081,0.13774,0.10887,0.103073
308,1,granitan,0.752049,0.084557,0.04462,0.015479
308,1,granitan,0.847128,0.14694,0.036828,0.019339
308,3,kembang cengkih,0.749789,0.487745,0.082505,0.072354
308,3,kembang cengkih,0.88963,0.483089,0.065417,0.078302
308,4,kambil sicukil,0.479268,0.491466,0.076432,0.050953
308,2,jung agung,0.079497,0.495253,0.064755,0.087047
308,13,kupi,0.444122,0.811268,0.09413,0.080141
308,6,abstrak,0.224258,0.160109,0.113911,0.125896
308,10,adiwarna,0.542003,0.172698,0.09712,0.079135
308,2,jung agung,0.220062,0.468872,0.107917,0.069568
308,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
308,13,kupi,0.552797,0.852555,0.087531,0.081536
309,6,abstrak,0.069305,0.127344,0.11537,0.105292
309,10,adiwarna,0.416078,0.137758,0.108875,0.103109
309,1,granitan,0.752068,0.084555,0.044594,0.015474
309,1,granitan,0.847156,0.146956,0.036833,0.019339
309,3,kembang cengkih,0.749815,0.487784,0.082432,0.072276
309,3,kembang cengkih,0.88963,0.483083,0.065385,0.078281
309,4,kambil sicukil,0.479273,0.491456,0.076432,0.050953
309,2,jung agung,0.079487,0.495242,0.064755,0.087047
309,13,kupi,0.443969,0.811052,0.094073,0.079823
309,6,abstrak,0.224258,0.160109,0.113911,0.125896
309,10,adiwarna,0.542003,0.172698,0.09712,0.079135
309,2,jung agung,0.220062,0.468872,0.107917,0.069568
309,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
309,13,kupi,0.552797,0.852555,0.087531,0.081536
310,6,abstrak,0.069313,0.1275,0.115438,0.105458
310,10,adiwarna,0.416078,0.137771,0.108875,0.103146
310,1,granitan,0.752089,0.084555,0.044573,0.015474
310,1,granitan,0.847182,0.146969,0.036833,0.019333
310,3,kembang cengkih,0.749844,0.487823,0.082365,0.072198
310,3,kembang cengkih,0.889628,0.483076,0.065359,0.078266
310,4,kambil sicukil,0.479284,0.491445,0.076432,0.050953
310,2,jung agung,0.079477,0.495232,0.064755,0.087047
310,13,kupi,0.443818,0.810841,0.094021,0.079505
310,6,abstrak,0.224258,0.160109,0.113911,0.125896
310,10,adiwarna,0.542003,0.172698,0.09712,0.079135
310,2,jung agung,0.220062,0.468872,0.107917,0.069568
310,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
310,13,kupi,0.552797,0.852555,0.087531,0.081536
311,6,abstrak,0.06932,0.127651,0.115505,0.105625
311,10,adiwarna,0.416078,0.137789,0.108885,0.103182
311,1,granitan,0.752109,0.084555,0.044552,0.015474
311,1,granitan,0.847208,0.146984,0.036833,0.019333
311,3,kembang cengkih,0.749867,0.487862,0.082297,0.07212
311,3,kembang cengkih,0.889625,0.48307,0.065333,0.078245
311,4,kambil sicukil,0.479294,0.491432,0.076432,0.050958
311,2,jung agung,0.079464,0.495224,0.06476,0.087052
311,13,kupi,0.443669,0.810628,0.093964,0.079182
311,6,abstrak,0.224258,0.160109,0.113911,0.125896
311,10,adiwarna,0.542003,0.172698,0.09712,0.079135
311,2,jung agung,0.220062,0.468872,0.107917,0.069568
311,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
311,13,kupi,0.552797,0.852555,0.087531,0.081536
312,6,abstrak,0.069328,0.127805,0.115573,0.105786
312,10,adiwarna,0.416076,0.137805,0.108891,0.103214
312,1,granitan,0.75213,0.084555,0.044531,0.015474
312,1,granitan,0.84724,0.147,0.036833,0.019333
312,3,kembang cengkih,0.749896,0.487901,0.082229,0.072042
312,3,kembang cengkih,0.889622,0.483063,0.065307,0.078229
312,4,kambil sicukil,0.479299,0.491422,0.076432,0.050958
312,2,jung agung,0.079451,0.495216,0.064755,0.087047
312,13,kupi,0.443518,0.810417,0.093911,0.078865
312,6,abstrak,0.224258,0.160109,0.113911,0.125896
312,10,adiwarna,0.542003,0.172698,0.09712,0.079135
312,2,jung agung,0.220062,0.468872,0.107917,0.069568
312,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
312,13,kupi,0.552797,0.852555,0.087531,0.081536
313,6,abstrak,0.069339,0.127958,0.115646,0.105948
313,10,adiwarna,0.416073,0.137818,0.108896,0.10325
313,1,granitan,0.752148,0.084555,0.044505,0.015474
313,1,granitan,0.847266,0.147013,0.036833,0.019339
313,3,kembang cengkih,0.749922,0.487943,0.082156,0.071958
313,3,kembang cengkih,0.88962,0.483057,0.065281,0.078208
313,4,kambil sicukil,0.47931,0.491411,0.076432,0.050958
313,2,jung agung,0.07944,0.495206,0.064755,0.087047
313,13,kupi,0.443365,0.810203,0.093854,0.078542
313,6,abstrak,0.224258,0.160109,0.113911,0.125896
313,10,adiwarna,0.542003,0.172698,0.09712,0.079135
313,2,jung agung,0.220062,0.468872,0.107917,0.069568
313,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
313,13,kupi,0.552797,0.852555,0.087531,0.081536
314,6,abstrak,0.069346,0.128109,0.115714,0.106115
314,10,adiwarna,0.416076,0.137836,0.108901,0.103286
314,1,granitan,0.752172,0.084555,0.044479,0.015474
314,1,granitan,0.847292,0.147029,0.036833,0.019339
314,3,kembang cengkih,0.749951,0.487982,0.082089,0.07188
314,3,kembang cengkih,0.889617,0.483049,0.065245,0.078193
314,4,kambil sicukil,0.47932,0.491401,0.076432,0.050958
314,2,jung agung,0.07943,0.495195,0.064755,0.087047
314,13,kupi,0.443214,0.80999,0.093802,0.078219
314,6,abstrak,0.224258,0.160109,0.113911,0.125896
314,10,adiwarna,0.542003,0.172698,0.09712,0.079135
314,2,jung agung,0.220062,0.468872,0.107917,0.069568
314,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
314,13,kupi,0.552797,0.852555,0.087531,0.081536
315,6,abstrak,0.069354,0.128266,0.115781,0.106281
315,10,adiwarna,0.416073,0.137852,0.108906,0.103318
315,1,granitan,0.752193,0.084555,0.044458,0.015474
315,1,granitan,0.84732,0.147044,0.036828,0.019339
315,3,kembang cengkih,0.749974,0.488021,0.082021,0.071802
315,3,kembang cengkih,0.889615,0.483044,0.065219,0.078172
315,4,kambil sicukil,0.479328,0.491391,0.076438,0.050958
315,2,jung agung,0.079414,0.495188,0.064755,0.087052
315,13,kupi,0.443065,0.809779,0.093745,0.077901
315,6,abstrak,0.224258,0.160109,0.113911,0.125896
315,10,adiwarna,0.542003,0.172698,0.09712,0.079135
315,2,jung agung,0.220062,0.468872,0.107917,0.069568
315,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
315,13,kupi,0.552797,0.852555,0.087531,0.081536
316,6,abstrak,0.069365,0.128419,0.115854,0.106443
316,10,adiwarna,0.41607,0.137867,0.108911,0.103359
316,1,granitan,0.752214,0.084555,0.044438,0.015474
316,1,granitan,0.847349,0.14706,0.036833,0.019339
316,3,kembang cengkih,0.75,0.48806,0.081948,0.071724
316,3,kembang cengkih,0.889612,0.483036,0.065193,0.078156
316,4,kambil sicukil,0.479336,0.49138,0.076432,0.050958
316,2,jung agung,0.079404,0.495177,0.064755,0.087052
316,13,kupi,0.442914,0.809565,0.093693,0.077578
316,6,abstrak,0.224258,0.160109,0.113911,0.125896
316,10,adiwarna,0.542003,0.172698,0.09712,0.079135
316,2,jung agung,0.220062,0.468872,0.107917,0.069568
316,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
316,13,kupi,0.552797,0.852555,0.087531,0.081536
317,6,abstrak,0.069372,0.12857,0.115922,0.106609
317,10,adiwarna,0.41607,0.137883,0.108922,0.103391
317,1,granitan,0.752232,0.084555,0.044411,0.015474
317,1,granitan,0.847375,0.147076,0.036833,0.019339
317,3,kembang cengkih,0.750029,0.488099,0.08188,0.071646
317,3,kembang cengkih,0.889609,0.483031,0.065167,0.078135
317,4,kambil sicukil,0.479346,0.491367,0.076432,0.050953
317,2,jung agung,0.079393,0.495169,0.064755,0.087047
317,13,kupi,0.44276,0.809354,0.093635,0.07726
317,6,abstrak,0.224258,0.160109,0.113911,0.125896
317,10,adiwarna,0.542003,0.172698,0.09712,0.079135
317,2,jung agung,0.220062,0.468872,0.107917,0.069568
317,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
317,13,kupi,0.552797,0.852555,0.087531,0.081536
318,6,abstrak,0.069383,0.128724,0.115984,0.106771
318,10,adiwarna,0.41607,0.137898,0.108922,0.103432
318,1,granitan,0.752253,0.084552,0.044391,0.015479
318,1,granitan,0.847401,0.147089,0.036833,0.019333
318,3,kembang cengkih,0.750055,0.488141,0.081807,0.071562
318,3,kembang cengkih,0.889607,0.483023,0.065141,0.07812
318,4,kambil sicukil,0.479357,0.491357,0.076432,0.050953
318,2,jung agung,0.07938,0.495159,0.06476,0.087047
318,13,kupi,0.442609,0.809141,0.093583,0.076938
318,6,abstrak,0.224258,0.160109,0.113911,0.125896
318,10,adiwarna,0.542003,0.172698,0.09712,0.079135
318,2,jung agung,0.220062,0.468872,0.107917,0.069568
318,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
318,13,kupi,0.552797,0.852555,0.087531,0.081536
319,6,abstrak,0.069391,0.128878,0.116052,0.106932
319,10,adiwarna,0.416068,0.137914,0.108927,0.103464
319,1,granitan,0.752273,0.084552,0.04437,0.015479
319,1,granitan,0.847432,0.147104,0.036833,0.019333
319,3,kembang cengkih,0.750083,0.48818,0.08174,0.071484
319,3,kembang cengkih,0.889607,0.483018,0.065109,0.078099
319,4,kambil sicukil,0.479362,0.491346,0.076432,0.050953
319,2,jung agung,0.079367,0.495148,0.064755,0.087047
319,13,kupi,0.442461,0.808924,0.093526,0.07662
319,6,abstrak,0.224258,0.160109,0.113911,0.125896
319,10,adiwarna,0.542003,0.172698,0.09712,0.079135
